Unnamed: 0,Airline Name,Overall_Rating,Type Of Traveller,Seat Type,Route,Date Flown,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Inflight Entertainment,Value For Money,Recommended
21663,Vietnam Airlines,2,Couple Leisure,Economy Class,Ho Chi Minh to Sydney,Mar-23,2,2,1,3,1,5,yes
21664,Vietnam Airlines,7,Solo Leisure,Economy Class,London to Hanoi,Mar-23,4,4,5,4,4,4,yes
21665,Vietnam Airlines,8,Business,Economy Class,Danang to Bangkok,Mar-23,5,4,3,4,3,5,yes
21666,Vietnam Airlines,1,Family Leisure,Economy Class,Hi Chi Minh City to Vinh,Mar-23,3,3,1,5,1,3,no
21667,Vietnam Airlines,7,Solo Leisure,Economy Class,Ho Chi Minh City to Busan via Hanoi,Mar-23,4,4,4,3,4,4,yes
21668,Vietnam Airlines,1,Solo Leisure,Economy Class,Manila to Ho Chi Minh,Dec-22,1,4,1,1,1,1,no
21669,Vietnam Airlines,5,Solo Leisure,Business Class,Sydney to Paris via Ho Chi Minh,Oct-22,4,4,3,3,2,3,no
21670,Vietnam Airlines,1,Couple Leisure,Economy Class,Bangkok to Hong Kong via Ho Chi Minh City,Jan-23,,,1,1,1,1,no
21671,Vietnam Airlines,1,Solo Leisure,Premium Economy,Paris to Sydney via Ho Chi Minh & Hanoi,Jan-23,4,3,3,1,2,3,no
21672,Vietnam Airlines,2,Solo Leisure,Economy Class,Hi Chi Minh City to Frankfurt via Hanoi,Jan-23,1,2,1,1,2,2,no
21673,Vietnam Airlines,1,Family Leisure,Economy Class,Singapore to Cam Ranh,Jan-23,1,2,1,1,1,1,no
21674,Vietnam Airlines,1,Couple Leisure,Economy Class,Hanoi to Danang,Dec-22,4,5,1,5,1,5,yes
21675,Vietnam Airlines,7,Solo Leisure,Economy Class,Bangkok to London Heathrow via Ho Chi Minh City,Dec-22,4,4,4,3,3,3,yes
21676,Vietnam Airlines,1,Solo Leisure,Premium Economy,Sydney to Hanoi,Dec-22,3,4,2,1,1,1,no
21677,Vietnam Airlines,7,Business,Business Class,Bangkok to Hue via Saigon,Dec-22,4,5,3,4,1,3,yes
21678,Vietnam Airlines,1,Solo Leisure,Economy Class,Paris to Melbourne via Ho Chi Minh,Dec-22,1,1,1,1,1,1,no
21679,Vietnam Airlines,8,Solo Leisure,Premium Economy,London Heathrow to Hanoi via Ho Chi Minh City,Dec-22,5,5,4,4,2,3,yes
21680,Vietnam Airlines,3,Solo Leisure,Economy Class,Tokyo to Paris via Hanoi,Nov-22,3,4,4,1,1,1,no
21681,Vietnam Airlines,5,Solo Leisure,Economy Class,Hanoi to Tokyo via Ho Chi Minh City,Dec-22,3,5,4,3,3,3,no
21682,Vietnam Airlines,3,Business,Economy Class,Ho Chi Minh to San Francisco,Sep-22,1,3,1,1,1,1,no
21683,Vietnam Airlines,8,Business,Business Class,London Heathrow to Ho Chi Minh,Aug-22,3,5,3,5,3,5,yes
21684,Vietnam Airlines,3,Couple Leisure,Premium Economy,Ho Chi Minh City to Melbourne,Aug-22,1,5,1,2,1,3,no
21685,Vietnam Airlines,4,Business,Economy Class,Sydney to Ho Chi Minh City,Aug-22,2,2,2,1,1,2,no
21686,Vietnam Airlines,9,Business,Economy Class,Ho Chi Minh City to Hanoi,Apr-22,4,5,5,3,4,5,yes
21687,Vietnam Airlines,2,Couple Leisure,Economy Class,Amsterdam to Hi Chi Minh City via Frankfurt,Sep-21,,,1,,1,1,no
21688,Vietnam Airlines,2,Family Leisure,Economy Class,Ho Chi Minh City to Da Nang,Jun-22,3,3,1,1,1,3,no
21689,Vietnam Airlines,8,Couple Leisure,Business Class,Melbourne to Frankfurt via Ho Chi Minh,Jul-22,4,4,4,5,1,5,yes
21690,Vietnam Airlines,7,Solo Leisure,Economy Class,Ho Chi Minh City to Hui,Jun-22,4,4,2,5,1,5,yes
21691,Vietnam Airlines,1,Solo Leisure,Economy Class,Danang to Singapore via Ho Chi Minh City,Apr-22,3,3,3,1,1,2,no
21692,Vietnam Airlines,1,Solo Leisure,Economy Class,Ho Chi Minh City to Hanoi,Jun-21,4,5,1,5,1,5,yes
21693,Vietnam Airlines,1,Family Leisure,Economy Class,Hanoi to Ho chi minh via  Dalat,May-21,,,1,,1,1,no
21694,Vietnam Airlines,1,Business,Economy Class,Ho Chi Minh to Da Nang,Apr-21,1,1,1,1,1,1,no
21695,Vietnam Airlines,4,Business,Economy Class,Tân sơn Nhat to Hanoi,Jan-21,2,1,3,3,4,3,no
21696,Vietnam Airlines,9,Family Leisure,Economy Class,Hanoi to Nha Trang,Jan-20,5,5,4,3,1,4,yes
21697,Vietnam Airlines,1,Solo Leisure,Economy Class,Hanoi to Ho Chi Minh City,Oct-20,1,1,1,1,1,1,no
21698,Vietnam Airlines,3,Solo Leisure,Economy Class,Nha Trang to Hanoi,Jul-20,2,3,2,2,1,3,no
21699,Vietnam Airlines,1,Couple Leisure,Economy Class,Hanoi to Incheon via Ho Chi Minh,Jul-20,1,1,1,1,1,1,no
21700,Vietnam Airlines,1,Business,Business Class,"London to Sydney via Ho Chi Minh City,",Mar-20,1,,1,1,1,1,no
21701,Vietnam Airlines,2,Solo Leisure,Economy Class,Tokyo to Hanoi,May-20,,,1,,1,1,no
21702,Vietnam Airlines,1,Solo Leisure,Economy Class,Frankfurt to Kuala Lumpur via Ho Chi Minh,Mar-20,4,2,4,1,3,1,no
21703,Vietnam Airlines,1,Solo Leisure,Economy Class,Dalat to Hanoi,Dec-19,1,1,1,1,1,1,no
21704,Vietnam Airlines,1,Business,Economy Class,Melbourne to Hanoi via Ho Chi Minh,Apr-20,1,1,1,1,1,1,no
21705,Vietnam Airlines,1,Solo Leisure,Economy Class,Ho Chi Minh to Melbourne ,Mar-20,1,1,1,1,2,1,no
21706,Vietnam Airlines,1,Solo Leisure,Economy Class,Ho Chi Minh to Ha Noi,Mar-20,1,4,3,1,1,1,no
21707,Vietnam Airlines,7,Couple Leisure,Premium Economy,London Heathrow to Ho Chi Minh City ,Feb-20,4,3,4,4,3,4,yes
21708,Vietnam Airlines,7,Couple Leisure,Premium Economy,Ho Chi Minh City to London Heathrow,Feb-20,4,3,3,3,3,5,yes
21709,Vietnam Airlines,7,Couple Leisure,Economy Class,Siem Reap to Ho Chi Minh City ,Feb-20,4,3,2,4,1,4,yes
21710,Vietnam Airlines,3,Business,Economy Class,Hanoi to Bangkok,Feb-20,2,1,1,2,1,3,no
21711,Vietnam Airlines,4,Couple Leisure,Economy Class,Danang to Ho Chi Minh City,Feb-20,4,4,1,2,1,3,no
21712,Vietnam Airlines,1,Family Leisure,Economy Class,Ha Noi to Da Nang,Jan-20,3,2,1,1,1,2,no
21713,Vietnam Airlines,1,Couple Leisure,Premium Economy,Paris to Hanoi,Dec-19,1,1,1,4,1,1,no
21714,Vietnam Airlines,1,Solo Leisure,Economy Class,Hue to Saigon,Jan-20,2,1,1,2,1,1,no
21715,Vietnam Airlines,6,Couple Leisure,Economy Class,Phu Quoc to Ho Chi Minh City,Jan-20,4,5,3,4,3,4,no
21716,Vietnam Airlines,9,Solo Leisure,Business Class,Melbourne to Ho Chi Minh City,Dec-19,5,5,4,5,4,5,yes
21717,Vietnam Airlines,7,Solo Leisure,Economy Class,London to Hanoi,Dec-19,4,3,1,4,4,4,yes
21718,Vietnam Airlines,1,Business,Business Class,Hanoi to Ho Chi Minh City,Dec-19,5,5,5,5,4,4,yes
21719,Vietnam Airlines,6,Couple Leisure,Business Class,Paris to Singapore via Hanoi,Dec-19,3,4,4,3,4,4,yes
21720,Vietnam Airlines,9,Solo Leisure,Economy Class,Hue to Danang via Saigon,Dec-19,5,4,3,5,1,5,yes
21721,Vietnam Airlines,1,Family Leisure,Economy Class,Ho Chi Minh City to Bangkok,Jun-19,5,5,4,5,1,5,yes
21722,Vietnam Airlines,1,Solo Leisure,Economy Class,Hanoi to HCM City ,Jul-19,5,5,5,5,5,5,yes
21723,Vietnam Airlines,8,Solo Leisure,Economy Class,Vientiane to Phnom Pemh,Nov-19,4,4,3,4,1,5,yes
21724,Vietnam Airlines,6,Couple Leisure,Business Class,Singapore to London via Ho Chi Minh City,Nov-19,4,4,3,5,3,5,yes
21725,Vietnam Airlines,7,Business,Economy Class,Ho Chi Minh to Denpasar,Nov-19,3,4,4,4,1,4,yes
21726,Vietnam Airlines,1,Couple Leisure,Business Class,Hanoi to Ho Chi Minh City,Nov-19,5,5,5,5,5,5,yes
21727,Vietnam Airlines,7,Family Leisure,Economy Class,Hanoi to Ho Chi Minh City,Dec-18,4,5,5,3,3,5,yes
21728,Vietnam Airlines,1,Business,Business Class,Paris to Hanoi,Oct-19,5,5,5,5,5,4,yes
21729,Vietnam Airlines,2,Family Leisure,Economy Class,Ho Chi Minh to Sydney,Oct-19,3,1,2,3,3,3,no
21730,Vietnam Airlines,1,Business,Economy Class,Taipei to Hanoi,Jun-19,,,1,1,1,2,no
21731,Vietnam Airlines,6,Solo Leisure,Economy Class,Sydney to Ho Chi Minh City,Sep-19,4,3,4,4,2,4,yes
21732,Vietnam Airlines,6,Family Leisure,Economy Class,Melbourne to Ho Chi Minh City,Sep-19,4,3,3,4,3,4,no
21733,Vietnam Airlines,2,Couple Leisure,Economy Class,Sydney to London via Hanoi,Jul-19,2,3,3,1,3,1,no
21734,Vietnam Airlines,9,Business,Business Class,Hue to Ho Chi Minh City ,Aug-19,5,5,3,5,1,4,yes
21735,Vietnam Airlines,1,Couple Leisure,Business Class,Sydney to Hanoi,Aug-19,1,1,1,1,1,1,no
21736,Vietnam Airlines,8,Business,Business Class,Ho Chi Minh City to Hue,Aug-19,5,5,3,4,1,5,yes
21737,Vietnam Airlines,7,Business,Economy Class,Hanoi to Ho Chi Minh City,Aug-19,5,5,3,1,1,4,no
21738,Vietnam Airlines,2,Solo Leisure,Premium Economy,Ho Chi Minh City to Sydney,Aug-19,4,2,3,1,1,3,no
21739,Vietnam Airlines,2,Family Leisure,Business Class,Singapore to Frankfurt via Ho Chi Minh City,Jul-19,2,2,3,1,3,1,no
21740,Vietnam Airlines,6,Solo Leisure,Economy Class,Sydney to Ho Chi Minh City,Jul-19,4,2,3,4,1,3,no
21741,Vietnam Airlines,4,Couple Leisure,Economy Class,Hanoi to Osaka Kansai,Jul-19,1,1,1,2,4,3,no
21742,Vietnam Airlines,9,Solo Leisure,Economy Class,Hồ Chí Minh to Tokyo Narita,Aug-18,5,5,5,5,4,4,yes
21743,Vietnam Airlines,1,Business,Economy Class,Ho Chi Minh to Singapore,Jun-19,1,1,1,1,1,1,no
21744,Vietnam Airlines,9,Business,Premium Economy,Hanoi to Paris,Jun-19,4,4,4,5,4,4,yes
21745,Vietnam Airlines,2,Couple Leisure,Economy Class,Hanoi to London,Jun-19,1,2,1,3,3,3,no
21746,Vietnam Airlines,7,Family Leisure,Economy Class,Hai Phong to Ho Chi Minh,Feb-19,4,2,3,3,3,4,yes
21747,Vietnam Airlines,9,Solo Leisure,Economy Class,Ho Chi Minh City to Hanoi ,Jun-19,5,4,4,5,1,5,yes
21748,Vietnam Airlines,1,Couple Leisure,Economy Class,Hanoi to London,Mar-19,3,4,4,1,3,1,no
21749,Virgin America,2,Solo Leisure,Economy Class,Newark to Manchester,Apr-21,1,1,1,1,1,1,no
21750,Virgin America,2,Solo Leisure,Economy Class,San Francisco to Indianapolis,Apr-18,1,1,3,4,1,2,yes
21751,Virgin America,8,Solo Leisure,Economy Class,San Francisco to Indianopolis,Mar-18,4,4,4,5,4,5,yes
21752,Virgin America,1,Couple Leisure,Economy Class,Austin to Kahului via San Francisco,Mar-18,,,1,1,1,1,no
21753,Virgin America,1,Family Leisure,Economy Class,San Francisco to Nashville,Mar-18,1,1,1,1,1,1,no
21754,Virgin America,6,Solo Leisure,First Class,Newark to San Francisco,Mar-18,3,4,5,2,1,3,no
21755,Virgin America,1,Solo Leisure,Premium Economy,Chicago to Portland ,Mar-18,1,1,1,1,1,1,no
21756,Virgin America,1,Family Leisure,Economy Class,San Francisco to Fort Lauderdale,Mar-18,3,1,1,1,3,1,no
21757,Virgin America,1,Solo Leisure,Economy Class,Dallas to Los Angeles,Mar-18,2,1,1,1,2,1,no
21758,Virgin America,3,Business,Economy Class,Dallas to Los Angeles,Feb-18,4,1,2,1,4,3,no
21759,Virgin America,3,Business,Economy Class,San Francisco to Orlando,Feb-18,2,1,5,1,1,2,no
21760,Virgin America,8,Solo Leisure,Economy Class,San Francisco to San Diego,Feb-18,4,3,5,4,1,5,yes
21761,Virgin America,3,Business,Economy Class,San Francisco to Dallas,Feb-18,2,4,1,1,2,1,no
21762,Virgin America,3,Family Leisure,Economy Class,Los Angeles to Orlando,Dec-17,5,4,1,4,5,1,no
21763,Virgin America,1,Business,Economy Class,Boston to San Francisco,Jan-18,1,1,1,1,1,1,no
21764,Virgin America,2,Couple Leisure,Economy Class,Los Angeles to Fort Lauderdale,Jan-18,1,1,1,1,5,2,no
21765,Virgin America,7,Family Leisure,First Class,San Francisco to Seattle,Dec-17,5,5,5,5,3,4,yes
21766,Virgin America,1,Solo Leisure,Economy Class,San Francisco to Newark,Dec-17,1,1,3,1,1,1,no
21767,Virgin America,1,Family Leisure,Premium Economy,Palm Springs to San Francisco,Dec-17,2,2,1,1,2,1,no
21768,Virgin America,4,Family Leisure,First Class,Los Angeles to San Francisco,Dec-17,5,3,3,4,3,3,no
21769,Virgin America,9,Solo Leisure,Economy Class,San Diego to San Francisco,Dec-17,3,5,4,3,5,5,yes
21770,Virgin America,1,Business,Economy Class,San Fransisco to Los Angeles,Dec-17,2,1,1,2,2,1,no
21771,Virgin America,3,Couple Leisure,Economy Class,San Francisco to Kahului,Nov-17,4,2,2,2,5,3,no
21772,Virgin America,9,Business,Premium Economy,Las Vegas to Austin via San Francisco ,Oct-17,4,4,5,5,5,5,yes
21773,Virgin America,1,Solo Leisure,Economy Class,San Francisco to Austin ,Oct-17,3,3,1,1,3,1,no
21774,Virgin America,1,Business,Economy Class,San Francisco to Boston,Sep-17,3,2,2,1,2,1,no
21775,Virgin America,3,Business,First Class,Los Angeles to Seattle,Sep-17,2,2,1,1,3,2,no
21776,Virgin America,1,Solo Leisure,Economy Class,New York JFK to Los Angeles,Sep-17,4,4,1,3,4,1,no
21777,Virgin America,1,Family Leisure,Economy Class,Los Angeles to Washington Dulles,Sep-17,1,1,1,1,1,1,no
21778,Virgin America,6,Couple Leisure,Economy Class,Austin to San Francisco,Aug-17,3,1,2,3,4,4,no
21779,Virgin America,3,Solo Leisure,Economy Class,Los Angeles to New York JFK,Aug-17,3,5,4,1,4,1,no
21780,Virgin America,1,Solo Leisure,Economy Class,Washington to Los Angeles,Aug-17,5,5,5,4,5,4,yes
21781,Virgin America,5,Couple Leisure,Economy Class,New York to Las vegas,Jun-17,1,1,1,4,3,1,no
21782,Virgin America,1,Business,Economy Class,Portland to San Francisco,Jun-17,1,1,1,1,1,1,no
21783,Virgin America,4,Family Leisure,Economy Class,Orlando to Los Angeles,Jun-17,4,3,2,1,3,2,no
21784,Virgin America,2,Solo Leisure,Economy Class,Los Angeles to New York,Jun-17,3,1,4,4,1,5,yes
21785,Virgin America,8,Family Leisure,Economy Class,San Francisco to Los Cabos,Apr-17,5,5,5,5,5,5,yes
21786,Virgin America,5,Business,Business Class,Los Angeles to San Francisco,Mar-17,4,3,3,4,1,3,no
21787,Virgin America,1,Family Leisure,Economy Class,Kahului to Newark via San Francisco,Jan-17,5,5,5,5,4,5,yes
21788,Virgin America,4,Family Leisure,First Class,San Francisco to Seattle,Feb-17,2,2,2,3,2,3,no
21789,Virgin America,1,Solo Leisure,Economy Class,New York to San Francisco,Jan-17,,,1,1,1,1,no
21790,Virgin America,4,Solo Leisure,Economy Class,JFK to SFO,Jan-17,2,5,4,1,2,3,no
21791,Virgin America,2,Solo Leisure,Economy Class,SFO to DEN,Jan-17,5,5,1,3,1,2,yes
21792,Virgin America,5,Family Leisure,Economy Class,FLL to LAX,Jan-17,4,4,1,3,3,3,no
21793,Virgin America,4,Solo Leisure,Economy Class,BOS to SFO,Jan-17,3,3,3,2,4,2,no
21794,Virgin America,1,Couple Leisure,Economy Class,SFO to BOS,Jan-17,3,1,1,1,1,2,no
21795,Virgin America,1,Solo Leisure,Economy Class,SFO to LAX,Dec-16,3,3,1,1,1,1,no
21796,Virgin America,3,Couple Leisure,Economy Class,JFK to SFO,Dec-16,1,2,1,3,1,1,no
21797,Virgin America,2,Business,Premium Economy,SFO to BOS,Nov-16,3,3,3,1,3,1,no
21798,Virgin America,2,Couple Leisure,Economy Class,JFK to SFO,Oct-16,3,3,3,1,2,2,no
21799,Virgin America,3,Solo Leisure,Economy Class,LAX to SYD,Sep-16,2,1,1,3,3,3,no
21800,Virgin America,1,Solo Leisure,Economy Class,OGG to SFO via ORD,Sep-16,1,1,1,1,1,1,no
21801,Virgin America,1,Solo Leisure,Economy Class,LAS to SFO,Sep-16,3,1,1,1,1,2,no
21802,Virgin America,1,Couple Leisure,Economy Class,JFK to SFO,Aug-16,5,5,1,4,5,5,yes
21803,Virgin America,8,Solo Leisure,Economy Class,SAN to BOS via SFO,Aug-16,4,4,3,4,4,5,yes
21804,Virgin America,4,Business,Economy Class,SEA to LAX,Jul-16,1,2,1,3,4,3,no
21805,Virgin America,1,Solo Leisure,Economy Class,LAS to BOS via LAX,Jun-16,,,1,5,1,5,yes
21806,Virgin America,2,Couple Leisure,First Class,LAX to JFK,Apr-16,3,1,1,1,3,2,no
21807,Virgin America,2,Family Leisure,Economy Class,SFO to LAS,Mar-16,2,2,2,1,3,2,no
21808,Virgin America,1,Solo Leisure,Economy Class,LAX to IAD,Mar-16,3,3,3,1,2,1,no
21809,Virgin America,9,Solo Leisure,First Class,JFK to LAS,Mar-16,5,5,4,5,5,4,yes
21810,Virgin America,9,Business,Economy Class,LAS to SFO,Mar-16,5,5,1,4,1,5,yes
21811,Virgin America,1,Family Leisure,Economy Class,LGA to DAL,Mar-16,5,5,5,5,5,5,yes
21812,Virgin America,2,Couple Leisure,Economy Class,LAS to IAD,Mar-16,2,3,3,1,2,3,no
21813,Virgin America,8,Couple Leisure,Economy Class,LAX to MCO,Jul-15,4,5,3,5,2,4,yes
21814,Virgin America,1,Solo Leisure,Economy Class,SFO to PDX,Sep-15,5,5,5,5,5,5,yes
21815,Virgin America,8,Business,Economy Class,LGA to DAL,Oct-15,4,4,4,4,5,3,yes
21816,Virgin America,2,Family Leisure,Economy Class,PSP to BOS via SFO,Feb-16,1,1,1,3,1,1,no
21817,Virgin America,1,Couple Leisure,Economy Class,LAS to JFK,Jan-16,5,5,3,5,5,5,yes
21818,Virgin America,8,Family Leisure,Economy Class,SFO to LAX,Jan-16,4,5,4,4,4,5,yes
21819,Virgin America,1,Solo Leisure,Premium Economy,LGA to DFW,Jan-16,4,5,4,5,3,5,yes
21820,Virgin America,1,Family Leisure,Economy Class,LAS to JFK via SFO,Aug-15,2,2,1,1,1,1,no
21821,Virgin America,1,Family Leisure,Economy Class,SFO to LAX,Jan-16,,,1,5,1,5,yes
21822,Virgin America,1,Solo Leisure,Economy Class,SAN to SFO,Jan-16,,,1,1,1,1,no
21823,Virgin America,1,Couple Leisure,Premium Economy,Dallas Love to SFO,Dec-15,5,5,5,5,5,5,yes
21824,Virgin America,1,Solo Leisure,Economy Class,Dallas Love Field to Las Vegas,Dec-15,5,4,5,5,5,5,yes
21825,Virgin America,9,Solo Leisure,Economy Class,IAD to SFO,Jan-15,4,4,4,4,4,5,yes
21826,Virgin America,1,Business,Economy Class,SFO to JFK,Oct-15,1,1,1,1,1,1,no
21827,Virgin America,5,Couple Leisure,Economy Class,LAX to Washington,Oct-15,2,4,3,2,3,3,no
21828,Virgin America,8,Couple Leisure,Economy Class,SFO to LAX,Oct-15,4,4,1,4,5,4,yes
21829,Virgin America,2,Solo Leisure,Economy Class,LAX to JFK,Oct-15,3,1,1,4,1,2,no
21830,Virgin America,3,Family Leisure,Economy Class,Los Angeles to Fort Lauderdale,Oct-15,4,1,2,1,3,3,no
21831,Virgin America,4,Solo Leisure,Economy Class,New York JFK to Los Angeles,Sep-15,4,1,1,4,1,3,no
21832,Virgin America,1,Couple Leisure,Economy Class,Los Angeles to Seattle,Sep-15,5,5,4,4,5,4,yes
21833,Virgin America,9,Solo Leisure,Economy Class,SFO to CHI,Sep-15,5,5,4,5,5,4,yes
21834,Virgin America,8,Family Leisure,Economy Class,San Francisco to Boston,Jun-15,4,5,3,5,4,4,yes
21835,Virgin America,6,Family Leisure,Economy Class,Washington IAD to Los Angeles,Jul-15,3,4,4,3,3,3,yes
21836,Virgin America,9,Solo Leisure,First Class,LAX to ORD,Jun-15,5,5,4,5,4,4,yes
21837,Virgin America,4,Family Leisure,Economy Class,SFO to JFK,Jun-15,2,2,1,2,1,3,no
21838,Virgin America,1,Solo Leisure,Economy Class,,,4,5,5,,5,5,yes
21839,Virgin America,8,,Economy Class,,,5,4,5,,5,4,yes
21840,Virgin America,4,,Economy Class,,,2,5,0,,2,2,no
21841,Virgin America,9,,Economy Class,,,4,4,4,,3,4,yes
21842,Virgin America,1,,Economy Class,,,5,5,5,,5,4,yes
21843,Virgin America,2,,First Class,,,2,2,1,,0,2,no
21844,Virgin America,1,,Economy Class,,,4,4,4,,4,5,yes
21845,Virgin America,2,,Economy Class,,,4,1,0,,2,4,no
21846,Virgin America,n,,Economy Class,,,0,0,0,,0,0,no
21847,Virgin America,9,,Economy Class,,,4,5,4,,4,5,yes
21848,Virgin America,5,,Economy Class,,,4,2,1,,4,3,yes
21849,Virgin Australia,7,Solo Leisure,Economy Class,Sydney to Melbourne,Jun-23,3,5,3,4,1,3,yes
21850,Virgin Australia,7,Solo Leisure,Business Class,Brisbane to Canberra,Jun-23,3,4,4,4,4,3,yes
21851,Virgin Australia,1,Couple Leisure,Economy Class,Melbourne to Denpasar,Jun-23,1,5,1,1,1,1,no
21852,Virgin Australia,8,Solo Leisure,Business Class,Gold Coast to Melbourne,Jun-23,4,4,3,5,1,3,yes
21853,Virgin Australia,6,Solo Leisure,Economy Class,Sydney to Gold Coast,Jun-23,3,5,3,5,1,3,yes
21854,Virgin Australia,1,Family Leisure,Economy Class,Melbourne to Gold Coast,Mar-23,2,2,1,1,1,2,no
21855,Virgin Australia,7,Solo Leisure,Economy Class,Sydney to Melbourne,Mar-23,3,5,1,5,1,3,yes
21856,Virgin Australia,7,Solo Leisure,Economy Class,Melbourne to Sydney,Mar-23,3,5,2,4,1,3,yes
21857,Virgin Australia,1,Solo Leisure,Economy Class,Denpasar Bali to Melbourne,Mar-23,1,,1,1,1,1,no
21858,Virgin Australia,1,Solo Leisure,Economy Class,Melbourne to Sydney,Mar-23,1,1,1,1,1,1,no
21859,Virgin Australia,7,Couple Leisure,Economy Class,Melbourne to Hobart,Mar-23,4,4,3,4,1,4,yes
21860,Virgin Australia,7,Solo Leisure,Business Class,Melpourne to Sydney,Nov-22,3,4,4,3,1,4,no
21861,Virgin Australia,7,Solo Leisure,Economy Class,Adelaide to Melbourne,Mar-23,3,4,3,4,1,3,yes
21862,Virgin Australia,7,Solo Leisure,Economy Class,Melbourne to Adelaide,Mar-23,3,4,3,4,1,3,yes
21863,Virgin Australia,9,Business,Economy Class,Melbourne to Hobart,Mar-23,4,5,1,5,1,3,yes
21864,Virgin Australia,8,Solo Leisure,Business Class,Melbourne to Gold Coast,Feb-23,4,5,4,5,1,3,yes
21865,Virgin Australia,9,Solo Leisure,Business Class,Gold Coast to Melbourne,Feb-23,4,5,4,5,1,3,yes
21866,Virgin Australia,1,Solo Leisure,Economy Class,Newcastle to Brisbane,Feb-23,2,1,1,1,1,3,no
21867,Virgin Australia,8,Solo Leisure,Economy Class,Sydney to Melbourne,Feb-23,3,5,3,4,1,3,yes
21868,Virgin Australia,6,Solo Leisure,Economy Class,Melbourne to Sydney,Feb-23,3,5,3,4,1,3,yes
21869,Virgin Australia,6,Solo Leisure,Economy Class,Melbourne to Launceston,Jan-23,3,4,3,4,1,3,yes
21870,Virgin Australia,6,Solo Leisure,Economy Class,Melbourne to Sydney,Jan-23,3,5,3,4,1,3,yes
21871,Virgin Australia,7,Solo Leisure,Economy Class,Sydney to Melbourne,Jan-23,3,4,3,5,1,3,yes
21872,Virgin Australia,3,Couple Leisure,Economy Class,Sydney to Perth,Dec-22,2,3,2,1,1,2,no
21873,Virgin Australia,8,Solo Leisure,Business Class,Gold Coast to Melbourne,Jan-23,4,5,4,4,1,4,yes
21874,Virgin Australia,6,Solo Leisure,Economy Class,Melbourne to Gold Coast,Dec-22,3,5,3,4,1,3,yes
21875,Virgin Australia,1,Solo Leisure,Economy Class,Cairns to Sydney,Jan-23,1,1,1,1,1,1,no
21876,Virgin Australia,9,Solo Leisure,Economy Class,Sydney to Adelaide,Nov-22,4,4,4,5,1,5,yes
21877,Virgin Australia,7,Solo Leisure,Economy Class,Melbourne to Sydney,Dec-22,3,5,3,5,1,3,yes
21878,Virgin Australia,1,Couple Leisure,Economy Class,Canberra to Indonesia via Melbourne,Dec-22,2,3,2,1,1,1,no
21879,Virgin Australia,1,Business,Business Class,Sydney to Perth,Oct-22,3,2,1,1,2,1,no
21880,Virgin Australia,1,Solo Leisure,Economy Class,Sydney to Gold Coast,Dec-22,4,2,1,1,1,2,no
21881,Virgin Australia,8,Couple Leisure,Business Class,Melbourne to Launceston,Oct-22,5,5,4,4,1,4,yes
21882,Virgin Australia,1,Solo Leisure,Economy Class,Launceston to Adelaide,Nov-22,1,1,1,5,1,1,no
21883,Virgin Australia,2,Business,Economy Class,Sydney to Brisbane,Nov-22,3,1,2,5,2,1,no
21884,Virgin Australia,1,Solo Leisure,Economy Class,Sydney to Gold coast,Nov-22,1,1,1,1,1,1,no
21885,Virgin Australia,7,Solo Leisure,Economy Class,Melbourne to Hobart,Nov-22,3,5,3,4,1,4,yes
21886,Virgin Australia,7,Solo Leisure,Economy Class,Hobart to Melbourne,Nov-22,3,5,3,5,1,4,yes
21887,Virgin Australia,5,Solo Leisure,Economy Class,Perth to Sydney,Nov-22,3,4,1,5,3,1,no
21888,Virgin Australia,1,Family Leisure,Economy Class,Melbourne to Sydney,Oct-22,1,1,1,1,1,1,no
21889,Virgin Australia,1,Solo Leisure,Economy Class,Sydney to Brisbane,Mar-22,,,1,2,1,1,no
21890,Virgin Australia,1,Family Leisure,Economy Class,Sydney to Melbourne,Oct-22,1,1,1,1,1,1,no
21891,Virgin Australia,2,Solo Leisure,Economy Class,Melbourne to Sydney,Oct-22,1,1,1,1,1,1,no
21892,Virgin Australia,3,Couple Leisure,Economy Class,Brisbane to Wollongong,Oct-22,3,3,3,1,3,3,no
21893,Virgin Australia,9,Business,Business Class,Melbourne to Perth,Sep-22,5,5,5,5,4,5,yes
21894,Virgin Australia,1,Couple Leisure,Economy Class,Melbourne to Cairns,Sep-22,3,5,4,5,3,4,yes
21895,Virgin Australia,7,Solo Leisure,Economy Class,Canberra to Melbourne,Sep-22,3,5,3,5,1,3,yes
21896,Virgin Australia,8,Solo Leisure,Business Class,Adelaide to Melbourne,Sep-22,4,5,3,5,1,3,yes
21897,Virgin Australia,7,Solo Leisure,Economy Class,Melbourne to Canberra,Sep-22,3,4,3,4,1,3,yes
21898,Virgin Australia,1,Family Leisure,Economy Class,Brisbane to Gladstone,Jun-22,1,1,1,1,1,1,no
21899,Virgin Australia,1,Solo Leisure,Economy Class,Sydney to Melbourne,Oct-22,3,3,1,2,1,3,no
21900,Virgin Australia,1,Family Leisure,Economy Class,Cairns to Melbourne,Sep-22,1,3,1,1,1,2,no
21901,Virgin Australia,7,Couple Leisure,Economy Class,Canberra to Melbourne,Sep-22,1,3,3,3,1,3,yes
21902,Virgin Australia,1,Couple Leisure,Economy Class,Sydney to Denpasar,Aug-22,1,1,1,1,1,1,no
